0.0033,2.183562293261826
0.0066,2.183562293261826
0.009899999999999999,2.183562293261826
0.0132,2.183562293261826
0.0165,2.183562293261826
0.0198,2.183562293261826
0.0231,2.183562293261826
0.0264,2.183562293261826
0.0297,2.183562293261826
0.033,2.183562293261826
0.0363,2.183562293261826
0.0396,2.183562293261826
0.04289999999999999,2.183562293261826
0.0462,2.183562293261826
0.0495,2.183562293261826
0.0528,2.183562293261826
0.0561,2.183562293261826
0.05939999999999999,2.183562293261826
0.06269999999999999,2.183562293261826
0.066,2.183562293261826
0.0693,2.183562293261826
0.0726,2.183562293261826
0.0759,2.183562293261826
0.07919999999999999,2.183562293261826
0.0825,2.183562293261826
0.08579999999999999,2.183562293261826
0.0891,2.183562293261826
0.0924,2.183562293261826
0.09569999999999999,2.183562293261826
0.09899999999999999,2.183562293261826
0.1023,2.183562293261826
0.1056,2.183562293261826
0.1089,2.183562293261826
0.1122,2.183562293261826
0.1155,2.183562293261826
0.1188,2.183562293261826
0.1221,2.183562293261826
0.1254,2.183562293261826
0.1287,2.183562293261826
0.132,2.183562293261826
0.1353,2.183562293261826
0.1386,2.183562293261826
0.1419,2.183562293261826
0.1452,2.183562293261826
0.1485,2.183562293261826
0.1518,2.183562293261826
0.1551,2.183562293261826
0.1584,2.183562293261826
0.1617,2.183562293261826
0.165,2.183562293261826
0.1683,2.183562293261826
0.1716,2.183562293261826
0.1749,2.183562293261826
0.1782,2.183562293261826
0.1815,2.183562293261826
0.1848,2.183562293261826
0.1881,2.183562293261826
0.1914,2.183562293261826
0.1947,2.183562293261826
0.198,2.183562293261826
0.2013,2.183562293261826
0.2046,2.183562293261826
0.2079,2.183562293261826
0.2112,2.183562293261826
0.2145,2.183562293261826
0.2178,2.183562293261826
0.2211,2.183562293261826
0.2244,2.183562293261826
0.2277,2.183562293261826
0.231,2.183562293261826
0.2343,2.183562293261826
0.2376,2.183562293261826
0.2409,2.183562293261826
0.2442,2.183562293261826
0.2475,2.183562293261826
0.2508,2.183562293261826
0.2541,2.183562293261826
0.2574,2.183562293261826
0.2607,2.183562293261826
0.264,2.183364834454077
0.2673,2.172966373440801
0.2706,2.165803337122474
0.2739,2.160191509033447
0.2772,2.155146338086715
0.2805,2.150523712557912
0.2837999999999999,2.147048417175272
0.2871,2.143351926500683
0.2904,2.139854725815174
0.2937,2.136357525129665
0.297,2.132933699734295
0.3003,2.129597056378956
0.3036,2.126260413023616
0.3069,2.12338163417501
0.3102,2.12053732446384
0.3135,2.117527342319171
0.3168,2.114404789921543
0.3201,2.111449892538188
0.3234,2.108724403128206
0.3267,2.105988527807791
0.33,2.103236172191764
0.3333,2.100426283097268
0.3366,2.097551439834479
0.3399,2.094721959073527
0.3431999999999999,2.091916201564408
0.3465,2.08922056945357
0.3497999999999999,2.086500777106739
0.3531,2.083704942961873
0.3564,2.080946147617043
0.3597,2.0781843690158
0.363,2.075365080910658
0.3663,2.072637316720747
0.3696,2.069906903134077
0.3729,2.06713581672955
0.3762,2.064385567771255
0.3795,2.061609571722756
0.3828,2.058868284950401
0.3861,2.05617634993549
0.3894,2.053486539999236
0.3926999999999999,2.050667605295458
0.396,2.047854056859293
0.3993,2.045041337478244
0.4026,2.042343981928855
0.4059,2.039637190347965
0.4092,2.036777377065491
0.4125,2.034021023495765
0.4158,2.031256636984937
0.4191,2.028458625721605
0.4224,2.025776251626419
0.4257,2.022864249334043
0.429,2.020018273246795
0.4323,2.017256800398387
0.4356,2.014366553491329
0.4389,2.011537726891016
0.4422,2.008746285797441
0.4455,2.005903458038677
0.4488,2.002994580185129
0.4521,2.000168168115496
0.4554,1.99732548063127
0.4587,1.994467401079906
0.462,1.991612771884362
0.4652999999999999,1.988708340281294
0.4685999999999999,1.985864492082616
0.4718999999999999,1.98291396041871
0.4752,1.980001616221258
0.4784999999999999,1.977051230569317
0.4818,1.974183313044529
0.4850999999999999,1.971256040729995
0.4883999999999999,1.968301125127056
0.4917,1.96534341773901
0.4949999999999999,1.962472937878487
0.4983,1.959427273523068
0.5015999999999999,1.956472114256807
0.5049,1.953583609437061
0.5082,1.950529757727202
0.5115,1.94759014301203
0.5147999999999999,1.944646602102957
0.5181,1.941576726541394
0.5214,1.93860609715277
0.5246999999999999,1.935609433453297
0.528,1.932543243575314
0.5313,1.929598751345538
0.5346,1.926486680844252
0.5379,1.923424895827872
0.5412,1.92050917202648
0.5445,1.917482825832966
0.5478,1.914392627202243
0.5511,1.911366909311088
0.5544,1.908280161530151
0.5577,1.905300464362771
0.5610000000000001,1.902120447207488
0.5643,1.89904047108521
0.5675999999999999,1.89598361528571
0.5709,1.892901998308499
0.5741999999999999,1.889798657920947
0.5774999999999999,1.886721336985208
0.5808,1.883621542396272
0.5841,1.880574241364111
0.5873999999999999,1.877430143140841
0.5906999999999999,1.874306234001694
0.594,1.871265227658919
0.5972999999999999,1.868020769031044
0.6005999999999999,1.864933702277906
0.6039,1.861840845033826
0.6072,1.858644480247356
0.6104999999999999,1.855533382578583
0.6138,1.85242058323107
0.6171,1.849290658170032
0.6204,1.846112919805285
0.6236999999999999,1.84298449480097
0.627,1.839802355631706
0.6303,1.836699005147425
0.6335999999999999,1.833495830272463
0.6369,1.830355372275039
0.6402,1.827201404710922
0.6435,1.824025772789164
0.6468,1.820841351692551
0.6501,1.817699239500262
0.6534,1.814572532980262
0.6567,1.811355025760047
0.66,1.808167200452529
0.6633,1.8050207591121
0.6666,1.80181311648482
0.6699000000000001,1.79861206586387
0.6731999999999999,1.79542421167385
0.6764999999999999,1.792243915356553
0.6798,1.789063619039256
0.6830999999999999,1.785886201714782
0.6863999999999999,1.782710315620493
0.6897,1.779534429526204
0.6929999999999999,1.776352430399018
0.6962999999999999,1.773164195198772
0.6995999999999999,1.769975959998525
0.7029,1.766797435370666
0.7061999999999999,1.763629691165565
0.7094999999999999,1.760461946960463
0.7128,1.757284422676347
0.7161,1.754099710307725
0.7193999999999999,1.750914997939104
0.7227,1.74772841062383
0.726,1.74454132873178
0.7292999999999999,1.741353812884546
0.7325999999999999,1.738162746439173
0.7359,1.734971679993799
0.7392,1.7317984573288
0.7424999999999999,1.728641649928422
0.7458,1.725484361610009
0.7491,1.722303145204257
0.7524,1.719121928798505
0.7557,1.715949915314384
0.759,1.712784063983774
0.7623,1.709624336181949
0.7655999999999999,1.706482706676485
0.7689,1.703341077171022
0.7722,1.700157779823935
0.7755,1.696973463403944
0.7787999999999999,1.693843283536071
0.7820999999999999,1.690729800189992
0.7853999999999999,1.687582333681913
0.7887,1.684413424517804
0.7919999999999999,1.681260854831935
0.7952999999999999,1.678123433522396
0.7986,1.67499629260654
0.8018999999999999,1.671880367554351
0.8051999999999999,1.668742958492293
0.8085,1.665583010798912
0.8118,1.662458537222357
0.8150999999999999,1.659363627399858
0.8183999999999999,1.656242307654269
0.8217,1.653106636171281
0.825,1.650034270196982
0.8282999999999999,1.646978421534048
0.8316,1.643857585807139
0.8349,1.640739187366911
0.8381999999999999,1.637635901452087
0.8414999999999999,1.634552363479012
0.8448,1.631491657422693
0.8481,1.628420431727751
0.8513999999999999,1.625348160722198
0.8547,1.622299366769372
0.858,1.619242925487016
0.8613,1.616177124599386
0.8646,1.613140317439682
0.8679,1.610116364504713
0.8712,1.607113218770964
0.8744999999999999,1.604079151436733
0.8778,1.60104493602576
0.8811,1.598065310543429
